avg,Year,DOY
13.50227493,156,49
13.2553545,156,50
13.121559,156,51
12.65444428,156,52
11.54874206,156,53
11.24894401,156,54
10.30622719,156,55
9.006761562,156,56
9.907593633,156,57
10.54168272,156,58
7.220117989,156,59
7.903131575,156,60
9.111669331,156,61
10.1466083,156,62
11.65056673,156,63
11.40542078,156,64
10.05537773,156,65
10.98873859,156,66
11.67447616,156,67
12.58796737,156,68
15.55231142,156,69
14.25242521,156,70
10.47469078,156,71
9.732863152,156,72
6.44899491,156,73
5.931606251,156,74
5.964908411,156,75
6.946201054,156,76
7.742805078,156,77
9.558640829,156,78
8.540237554,156,79
6.639278442,156,80
9.972775902,156,81
8.976347746,156,82
7.309112162,156,83
7.277058468,156,84
8.974427486,156,85
11.06166175,156,86
9.494581931,156,87
9.668478434,156,88
11.12745989,156,89
10.88695866,156,90
9.90292822,156,91
12.32499231,156,92
14.28982918,156,93
16.14491225,156,94
15.37938743,156,95
12.81307804,156,96
15.10658702,156,97
13.66954716,156,98
14.52574557,156,99
13.92334259,156,100
15.27121051,156,101
17.52067429,156,102
15.94464037,156,103
15.90172527,156,104
12.87156788,156,105
10.81030226,156,106
15.46094648,156,107
15.77337282,156,108
13.97553166,156,109
16.17211259,156,110
16.59909505,156,111
14.7800185,156,112
13.61940353,156,113
12.18663413,156,114
12.15248383,156,115
13.48652773,156,116
14.29015967,156,117
17.23496231,156,118
14.26264856,156,119
13.19528542,156,120
15.68011363,156,121
15.3676219,156,122
14.34601471,156,123
14.72875049,156,124
14.36467299,156,125
14.55029372,156,126
15.66646255,156,127
15.93947528,156,128
16.60438406,156,129
17.84015535,156,130
14.71543305,156,131
15.93444621,156,132
15.45840752,156,133
17.93696639,156,134
19.44692708,156,135
21.95206,156,136
16.68930724,156,137
16.3549084,156,138
12.41639203,156,139
15.79816353,156,140
15.83119404,156,141
15.65230589,156,142
16.800973,156,143
19.41294153,156,144
18.22683927,156,145
16.91960331,156,146
17.19473626,156,147
13.28064074,156,148
15.00705119,156,149
15.13296229,156,150
15.84353957,156,151
16.78249292,156,152
18.93112789,156,153
21.240056,156,154
22.43034873,156,155
22.64115042,156,156
19.43533469,156,157
19.03602143,156,158
17.91460154,156,159
18.20956836,156,160
19.01422993,156,161
20.02272463,156,162
20.68460983,156,163
18.88887516,156,164
15.70880295,156,165
17.87386362,156,166
19.89545929,156,167
22.34360964,156,168
20.91323683,156,169
21.93723057,156,170
21.10831983,156,171
23.2040046,156,172
25.06189666,156,173
26.18675192,156,174
26.77776523,156,175
26.96144438,156,176
24.27650471,156,177
23.9660135,156,178
24.19038007,156,179
24.100653,156,180
24.57520827,156,181
23.94944067,156,182
24.15333172,156,183
23.2637817,156,184
22.69638409,156,185
25.10857991,156,186
25.72505695,156,187
25.71081613,156,188
23.40738185,156,189
22.82136398,156,190
24.23526968,156,191
24.31787496,156,192
23.19528801,156,193
22.49966985,156,194
21.54057553,156,195
22.63901785,156,196
21.18592967,156,197
21.53880006,156,198
24.32354922,156,199
26.40451767,156,200
24.85447002,156,201
22.64369683,156,202
21.90619991,156,203
20.73778419,156,204
22.48674436,156,205
24.08157149,156,206
25.02368349,156,207
24.23044126,156,208
22.43373377,156,209
23.81707853,156,210
23.10278768,156,211
21.7976799,156,212
20.22331618,156,213
22.45884946,156,214
21.18176001,156,215
19.60885166,156,216
18.01467193,156,217
22.92707747,156,218
23.19225185,156,219
22.75632362,156,220
22.63525296,156,221
21.75658972,156,222
22.22121574,156,223
21.97234311,156,224
22.37852323,156,225
22.53961418,156,226
24.48081916,156,227
24.85067459,156,228
24.45949876,156,229
23.39603888,156,230
23.95338662,156,231
25.05013524,156,232
24.36411469,156,233
25.03369399,156,234
22.62371405,156,235
22.29796419,156,236
21.83129343,156,237
21.41587458,156,238
21.60638834,156,239
21.46802114,156,240
23.34771748,156,241
22.94483853,156,242
22.67898603,156,243
20.53872341,156,244
19.33390267,156,245
21.57201485,156,246
22.86492567,156,247
20.27402625,156,248
21.51293766,156,249
21.2832692,156,250
21.60390031,156,251
21.88457012,156,252
21.45959327,156,253
18.33200349,156,254
20.07690075,156,255
21.33667954,156,256
20.8758965,156,257
21.03971264,156,258
17.93298545,156,259
19.44584053,156,260
20.60222869,156,261
18.04514159,156,262
17.05528818,156,263
16.11137381,156,264
18.79765432,156,265
18.05495935,156,266
20.01369864,156,267
19.52644366,156,268
20.53313236,156,269
17.22467751,156,270
18.47345609,156,271
17.97176962,156,272
19.6429745,156,273
21.67936218,156,274
22.95274525,156,275
23.63895904,156,276
21.28605349,156,277
21.10624724,156,278
19.03626553,156,279
19.644828,156,280
19.56221087,156,281
20.29992876,156,282
17.0583557,156,283
16.33957813,156,284
17.54296205,156,285
17.5377375,156,286
15.68255633,156,287
14.75642819,156,288
14.35689468,156,289
14.39037766,156,290
13.47187082,156,291
14.17755277,156,292
14.89403215,156,293
17.22619858,156,294
16.31341794,156,295
14.44871578,156,296
13.18077573,156,297
14.15148248,156,298
13.34109438,156,299
14.91870971,156,300
12.29478422,156,301
12.93045351,156,302
12.3990734,156,303
11.89524543,156,304
11.38613358,156,305
11.9107833,156,306
12.14764232,156,307
13.18999784,156,308
13.81099374,156,309
14.45584622,156,310
14.98400673,156,311
16.77420189,156,312
17.14063909,156,313
17.29669363,156,314
15.27490974,156,315
16.44295614,156,316
14.51081597,156,317
12.4325241,156,318
12.37274282,156,319
12.14952419,156,320
10.26671427,156,321
6.596212054,156,322
5.795642223,156,323
7.819505803,156,324
9.575706644,156,325
12.29756433,156,326
10.2935782,156,327
11.60886473,156,328
11.02512215,156,329
10.46305482,156,330
9.299197507,156,331
5.913192872,156,332
5.722179746,156,333
6.755780571,156,334
7.603613186,156,335
8.084717223,156,336
6.147736205,156,337
8.382322728,156,338
8.16953096,156,339
4.696036417,156,340
4.420691842,156,341
9.283852352,156,342
9.124128383,156,343
10.61673511,156,344
8.254594625,156,345
6.877716889,156,346
9.544669039,156,347
9.019184799,156,348
6.404656559,156,349
6.457284683,156,350
4.789636358,156,351
6.042186889,156,352
9.218263516,156,353
12.58527525,156,354
9.598637402,156,355
7.179380487,156,356
5.949079644,156,357
5.593541301,156,358
6.070958745,156,359
2.282042529,156,360
2.838031603,156,361
3.200003569,156,362
3.946728542,156,363
4.984364654,156,364
5.666970877,157,0
6.966978973,157,1
8.466046375,157,2
9.510988542,157,3
8.400129911,157,4
9.431745741,157,5
9.309581924,157,6
7.269965737,157,7
6.601826514,157,8
2.969164368,157,9
4.669711315,157,10
4.624867465,157,11
5.531298806,157,12
5.231737967,157,13
5.20224673,157,14
4.279724011,157,15
3.317388339,157,16
6.353557691,157,17
6.524039855,157,18
6.098850117,157,19
5.494269605,157,20
3.901911017,157,21
10.07215169,157,22
9.712628267,157,23
8.256590786,157,24
7.535157622,157,25
7.084526857,157,26
5.141608335,157,27
4.658125598,157,28
3.748680084,157,29
4.522610226,157,30
6.707578698,157,31
4.271809599,157,32
3.117466063,157,33
3.235691795,157,34
6.210593331,157,35
6.825560298,157,36
6.831630153,157,37
7.986934462,157,38
7.665044788,157,39
5.873923642,157,40
7.937085373,157,41
9.688959762,157,42
9.839549625,157,43
10.73689065,157,44
8.90187721,157,45
7.297686419,157,46
11.67345327,157,47
9.897661098,157,48
8.253976025,157,49
8.282841202,157,50
9.881504822,157,51
10.61377982,157,52
9.7081131,157,53
8.836698429,157,54
8.411132767,157,55
10.60967599,157,56
11.6127435,157,57
10.40412249,157,58
9.305038497,157,59
9.794350599,157,60
8.095672696,157,61
8.160298348,157,62
10.07965187,157,63
11.2451655,157,64
12.42412971,157,65
11.04466427,157,66
10.9327584,157,67
12.71436121,157,68
14.91830943,157,69
12.99670468,157,70
12.79118973,157,71
12.05004408,157,72
13.58070149,157,73
13.55020563,157,74
13.59115921,157,75
11.85048645,157,76
12.32310804,157,77
13.86127707,157,78
13.64478737,157,79
10.15313629,157,80
11.61421637,157,81
12.66699689,157,82
14.02984422,157,83
14.44103225,157,84
16.34920003,157,85
16.11162425,157,86
14.8461728,157,87
14.99155098,157,88
15.46290349,157,89
12.5355371,157,90
10.63919057,157,91
13.13111063,157,92
13.67119922,157,93
15.32807323,157,94
15.08360261,157,95
17.41890005,157,96
13.58776103,157,97
11.96531332,157,98
11.17896005,157,99
11.44194342,157,100
11.49108859,157,101
13.84680023,157,102
13.79941497,157,103
12.92904807,157,104
11.62441755,157,105
10.47195137,157,106
12.69110745,157,107
10.66096981,157,108
11.66337583,157,109
13.09747171,157,110
15.00750539,157,111
12.21915722,157,112
14.09832442,157,113
15.36456801,157,114
18.7902024,157,115
19.73054433,157,116
18.30784009,157,117
16.66513234,157,118
19.09778388,157,119
16.78587385,157,120
17.15613339,157,121
17.98059969,157,122
16.03381323,157,123
15.41817995,157,124
15.71619425,157,125
16.99897242,157,126
16.73465378,157,127
19.2493169,157,128
18.7085189,157,129
21.0719965,157,130
21.19258062,157,131
18.40191993,157,132
19.60325741,157,133
19.47287811,157,134
18.73343477,157,135
15.30632415,157,136
15.95119849,157,137
13.8127359,157,138
12.94683616,157,139
11.93016985,157,140
15.77002913,157,141
14.23930499,157,142
13.48011435,157,143
14.65017392,157,144
15.65181206,157,145
17.49084958,157,146
15.05815538,157,147
15.94126502,157,148
15.59342386,157,149
16.97469914,157,150
18.60352468,157,151
17.40137883,157,152
18.63490581,157,153
19.92048298,157,154
18.63081742,157,155
18.74096861,157,156
17.59353469,157,157
18.00529508,157,158
19.40423741,157,159
18.59521596,157,160
19.88042154,157,161
19.2147382,157,162
18.27340597,157,163
19.19481144,157,164
19.64775282,157,165
21.3984203,157,166
25.01232468,157,167
24.74387159,157,168
24.78484509,157,169
22.34159841,157,170
23.05244836,157,171
19.55056992,157,172
20.10817456,157,173
20.49907488,157,174
22.45495435,157,175
22.871722,157,176
22.35651999,157,177
21.10170317,157,178
18.86127587,157,179
17.53534415,157,180
20.47067109,157,181
21.24418738,157,182
22.58879518,157,183
22.71392408,157,184
25.29177182,157,185
24.19992019,157,186
22.70224948,157,187
24.34248194,157,188
20.40093877,157,189
19.61139577,157,190
22.03843777,157,191
21.73791499,157,192
21.08890314,157,193
20.03667111,157,194
18.92863861,157,195
18.96378894,157,196
19.22257008,157,197
20.13760071,157,198
20.66776674,157,199
17.95121646,157,200
17.70521052,157,201
19.52836378,157,202
20.66621322,157,203
23.21196019,157,204
25.44635645,157,205
23.75709057,157,206
23.11317577,157,207
23.65744698,157,208
22.20608739,157,209
20.80661151,157,210
21.0287831,157,211
21.98166817,157,212
19.49985839,157,213
18.44154218,157,214
18.84548679,157,215
21.72663326,157,216
22.63304039,157,217
23.7472352,157,218
22.42423646,157,219
23.61373178,157,220
24.19176248,157,221
23.91211639,157,222
22.09327436,157,223
21.7303217,157,224
23.11916985,157,225
20.98389812,157,226
21.05983854,157,227
21.24789088,157,228
19.65630566,157,229
21.44342592,157,230
21.39261791,157,231
21.49589331,157,232
23.56149818,157,233
22.83097142,157,234
21.48777291,157,235
23.40894277,157,236
24.67910123,157,237
23.71169893,157,238
23.90529699,157,239
24.92286009,157,240
24.99915572,157,241
24.87975504,157,242
24.30196318,157,243
24.11734718,157,244
24.7904158,157,245
24.40856329,157,246
23.20257102,157,247
22.6997654,157,248
23.56234057,157,249
25.50395859,157,250
25.30154328,157,251
26.16122229,157,252
24.94685966,157,253
21.42248925,157,254
21.02894733,157,255
21.72018016,157,256
22.05996263,157,257
20.47425584,157,258
21.4848709,157,259
20.63248544,157,260
19.29478224,157,261
18.79955609,157,262
18.98263796,157,263
19.80045115,157,264
18.98560239,157,265
19.94964416,157,266
19.53459325,157,267
19.52414648,157,268
19.10312537,157,269
18.9093645,157,270
19.78677857,157,271
16.80450447,157,272
16.26815787,157,273
15.70062745,157,274
15.03728228,157,275
16.26846077,157,276
17.60484563,157,277
18.235732,157,278
15.30555869,157,279
18.9120518,157,280
17.87194859,157,281
18.62803383,157,282
20.37811359,157,283
19.6111026,157,284
19.30643803,157,285
19.13889381,157,286
19.2673716,157,287
16.55100145,157,288
16.02040807,157,289
15.82469805,157,290
14.59391881,157,291
15.73832176,157,292
15.72885076,157,293
14.87861192,157,294
16.18572466,157,295
17.00503747,157,296
16.36725381,157,297
14.92043963,157,298
14.09284367,157,299
12.30350206,157,300
11.91430463,157,301
11.38517675,157,302
10.01081189,157,303
10.16756014,157,304
12.37481394,157,305
11.08957316,157,306
13.7732549,157,307
14.78456216,157,308
15.75334287,157,309
15.95425783,157,310
11.31854022,157,311
11.70410308,157,312
12.3967036,157,313
13.16123036,157,314
12.64555484,157,315
10.08634096,157,316
12.97466507,157,317
11.9248927,157,318
12.88858156,157,319
10.16307945,157,320
8.65640663,157,321
7.374184499,157,322
8.405889292,157,323
10.27601566,157,324
11.4910173,157,325
10.8327249,157,326
10.53054434,157,327
8.866416718,157,328
8.5248147,157,329
7.526134116,157,330
9.088257016,157,331
8.509992441,157,332
10.24088274,157,333
9.555901302,157,334
9.118466916,157,335
8.715068678,157,336
6.652146631,157,337
5.611577163,157,338
4.914385223,157,339
4.569559927,157,340
7.471143702,157,341
6.946964697,157,342
6.540527646,157,343
6.020977581,157,344
7.553121943,157,345
8.085864203,157,346
5.773126081,157,347
8.92819541,157,348
8.47612015,157,349
10.13909585,157,350
10.05401971,157,351
9.659453498,157,352
7.104788576,157,353
4.368640886,157,354
6.326226822,157,355
9.786989001,157,356
9.383330239,157,357
5.8297094,157,358
8.908243896,157,359
8.279660461,157,360
6.87386834,157,361
4.013827215,157,362
5.479891849,157,363
7.84135631,157,364
10.30256722,158,0
12.82052689,158,1
11.27910828,158,2
13.2772126,158,3
11.69190723,158,4
8.949646519,158,5
9.221257706,158,6
6.743725862,158,7
5.78539402,158,8
7.186515898,158,9
7.709205019,158,10
5.539216909,158,11
7.706190496,158,12
10.05225017,158,13
9.623162867,158,14
10.00683765,158,15
5.24252007,158,16
8.875533917,158,17
6.594140263,158,18
5.78882488,158,19
5.744018409,158,20
6.658110375,158,21
5.875201654,158,22
5.298374957,158,23
6.240218304,158,24
8.330561259,158,25
8.113094648,158,26
8.238947509,158,27
4.352472506,158,28
9.510689763,158,29
11.83215289,158,30
11.66540861,158,31
11.11533449,158,32
8.519659612,158,33
8.250601001,158,34
7.207887473,158,35
8.58396541,158,36
11.52027409,158,37
12.28193152,158,38
11.36220154,158,39
10.04239683,158,40
9.189750022,158,41
10.15317226,158,42
7.637024541,158,43
9.029845531,158,44
10.75506385,158,45
12.66186898,158,46
13.39902982,158,47
10.4915504,158,48
8.781291129,158,49
9.585361665,158,50
8.791698475,158,51
9.517384936,158,52
10.80513651,158,53
13.36871395,158,54
14.18280816,158,55
13.15204372,158,56
13.4564477,158,57
11.84268018,158,58
9.428485604,158,59
10.35192912,158,60
8.795943503,158,61
7.430379083,158,62
9.613507833,158,63
11.33523996,158,64
10.52264536,158,65
11.44762002,158,66
12.38335869,158,67
11.54935232,158,68
9.423256306,158,69
8.80397405,158,70
9.868608069,158,71
9.370667007,158,72
7.407684989,158,73
9.343237087,158,74
9.578356525,158,75
8.610937238,158,76
8.852180104,158,77
7.434880325,158,78
9.337969174,158,79
9.316111878,158,80
8.516537085,158,81
10.08870115,158,82
11.55473739,158,83
11.22139504,158,84
12.32474744,158,85
13.226523,158,86
13.66900716,158,87
13.99206973,158,88
11.86336982,158,89
9.871909335,158,90
11.1833414,158,91
11.50081275,158,92
10.63043774,158,93
13.20032905,158,94
14.91361668,158,95
16.69301578,158,96
16.58019017,158,97
16.40858403,158,98
19.14168781,158,99
17.18702273,158,100
19.90397452,158,101
20.21450613,158,102
17.83922099,158,103
14.53072283,158,104
15.00594827,158,105
16.84116427,158,106
16.38102082,158,107
15.26631026,158,108
14.52569092,158,109
13.9718972,158,110
14.84172435,158,111
15.72078266,158,112
14.87438935,158,113
14.85175412,158,114
14.37637314,158,115
13.34131853,158,116
16.85163193,158,117
16.44172219,158,118
16.19604698,158,119
16.45832937,158,120
18.7445556,158,121
18.65696081,158,122
16.51174491,158,123
16.0250277,158,124
15.35464967,158,125
16.75964546,158,126
17.64800324,158,127
18.41252636,158,128
15.14107538,158,129
17.78631743,158,130
20.76002605,158,131
20.0056494,158,132
19.57081472,158,133
17.56435282,158,134
19.26187648,158,135
19.46248406,158,136
23.04834179,158,137
22.83373124,158,138
19.68930659,158,139
19.57863205,158,140
20.58494913,158,141
20.00865805,158,142
18.25762508,158,143
15.76571133,158,144
18.33526436,158,145
19.47328141,158,146
22.21840932,158,147
22.01496165,158,148
21.09157901,158,149
18.47156633,158,150
17.78736922,158,151
18.25583581,158,152
19.71080905,158,153
20.62007588,158,154
21.04299498,158,155
21.27288337,158,156
21.67407384,158,157
20.88488782,158,158
22.33002487,158,159
21.9626686,158,160
20.27891266,158,161
20.61990917,158,162
20.26560443,158,163
20.09187421,158,164
19.72421469,158,165
19.78963415,158,166
20.98727264,158,167
23.20417848,158,168
22.94962585,158,169
22.97764574,158,170
24.65734414,158,171
23.80242688,158,172
21.25786937,158,173
20.35230839,158,174
21.23236095,158,175
20.52789074,158,176
19.59835585,158,177
19.90049032,158,178
18.36697423,158,179
21.08715782,158,180
20.9168083,158,181
21.54247746,158,182
23.06640165,158,183
22.42012036,158,184
21.6632435,158,185
24.07649469,158,186
23.8824471,158,187
22.45466251,158,188
22.40280628,158,189
21.97812047,158,190
21.11025859,158,191
21.51088098,158,192
22.38726236,158,193
23.22653625,158,194
22.81558408,158,195
22.99659656,158,196
21.83600261,158,197
21.44880276,158,198
20.41848525,158,199
21.4565991,158,200
19.68532913,158,201
24.4395983,158,202
24.86296248,158,203
26.31738506,158,204
24.6684596,158,205
22.50953777,158,206
21.92947964,158,207
20.4701442,158,208
21.9177028,158,209
21.54355449,158,210
21.02110981,158,211
21.65395896,158,212
24.34864564,158,213
25.80183316,158,214
25.50992813,158,215
24.06569652,158,216
24.57835752,158,217
25.8890236,158,218
24.35164509,158,219
22.86770453,158,220
22.5335031,158,221
24.55500403,158,222
23.90797794,158,223
23.26920122,158,224
20.52871849,158,225
20.92846103,158,226
23.3981829,158,227
23.57193258,158,228
22.77590294,158,229
21.42373453,158,230
23.48937567,158,231
22.87906962,158,232
23.67231482,158,233
23.90485405,158,234
22.75939275,158,235
22.49533902,158,236
21.82417956,158,237
21.68027636,158,238
22.84526976,158,239
21.36924585,158,240
22.3670032,158,241
20.57866059,158,242
22.91296503,158,243
22.83190794,158,244
23.20033581,158,245
19.93412328,158,246
18.55391662,158,247
17.41979113,158,248
18.68608496,158,249
22.46173441,158,250
23.03548351,158,251
22.4793099,158,252
19.74178195,158,253
21.11370723,158,254
21.80704737,158,255
22.80460371,158,256
24.3781903,158,257
20.7775596,158,258
20.01118665,158,259
20.5543272,158,260
18.25174393,158,261
14.94723848,158,262
14.64013655,158,263
14.37435158,158,264
15.41940512,158,265
15.91851385,158,266
16.30717805,158,267
18.38848093,158,268
16.80078079,158,269
16.4491419,158,270
17.28057585,158,271
17.64925734,158,272
14.73779826,158,273
16.38635407,158,274
19.18988881,158,275
19.6385292,158,276
18.17640239,158,277
19.25091624,158,278
20.31809465,158,279
17.83011326,158,280
18.55021277,158,281
18.14553299,158,282
16.5815372,158,283
15.15365009,158,284
16.22215018,158,285
16.05513365,158,286
17.59233234,158,287
14.26720189,158,288
11.94974555,158,289
11.2887019,158,290
13.04281501,158,291
11.1510686,158,292
9.424486658,158,293
9.479814921,158,294
10.88276196,158,295
13.71069393,158,296
15.64322472,158,297
15.62506304,158,298
14.79768694,158,299
14.61477306,158,300
14.05437662,158,301
13.49626288,158,302
12.26530225,158,303
10.31057489,158,304
8.681955453,158,305
10.1768715,158,306
10.43913263,158,307
10.39047362,158,308
11.27527958,158,309
10.96777613,158,310
12.76355945,158,311
12.82875846,158,312
13.14748254,158,313
12.58052412,158,314
9.841327419,158,315
7.490547025,158,316
8.357170326,158,317
6.058156474,158,318
3.459831072,158,319
3.20782769,158,320
4.781261186,158,321
5.928586776,158,322
6.729648238,158,323
9.055269675,158,324
6.640133911,158,325
6.543700895,158,326
6.932794455,158,327
8.020908891,158,328
8.254374426,158,329
6.437103552,158,330
8.117539256,158,331
10.08744803,158,332
11.48263496,158,333
9.045901319,158,334
9.459393399,158,335
8.214277067,158,336
8.98539258,158,337
10.79033159,158,338
10.30285193,158,339
8.934704757,158,340
4.652549079,158,341
2.305683518,158,342
4.384495635,158,343
5.33062481,158,344
3.230935893,158,345
3.522915227,158,346
3.0067849,158,347
2.471075389,158,348
5.718180995,158,349
3.979909486,158,350
3.316262466,158,351
3.972921871,158,352
4.896002691,158,353
5.937731169,158,354
3.145782068,158,355
3.510208937,158,356
7.779084763,158,357
6.919650176,158,358
6.032647526,158,359
7.062103959,158,360
5.050760304,158,361
3.603428861,158,362
4.424944157,158,363
8.844619891,158,364
8.306718696,159,0
9.44387693,159,1
6.664046716,159,2
6.704608832,159,3
5.938352252,159,4
4.324076333,159,5
5.443294258,159,6
5.718956924,159,7
8.408218318,159,8
10.822592,159,9
7.917439631,159,10
5.844273695,159,11
5.344489471,159,12
6.403164243,159,13
8.220309381,159,14
7.486270832,159,15
10.08479895,159,16
7.210339974,159,17
8.884540783,159,18
9.99569831,159,19
7.637090605,159,20
7.451723535,159,21
7.795824837,159,22
6.916385477,159,23
7.278133714,159,24
5.261556389,159,25
5.455907207,159,26
4.686426238,159,27
5.91024303,159,28
7.019004699,159,29
5.892728808,159,30
5.670636867,159,31
3.823422893,159,32
5.799799708,159,33
8.72721394,159,34
4.491512563,159,35
6.595128918,159,36
8.115501937,159,37
8.793453513,159,38
8.471642964,159,39
7.319791418,159,40
9.402945849,159,41
8.199042521,159,42
8.626840527,159,43
7.078807048,159,44
11.05595944,159,45
8.516864854,159,46
10.34571912,159,47
10.7787107,159,48
8.248842905,159,49
9.525798599,159,50
11.49401918,159,51
12.28140081,159,52
12.89608596,159,53
13.48091504,159,54
11.92714431,159,55
12.21812443,159,56
13.74587281,159,57
10.33018816,159,58
11.18848089,159,59
10.32173966,159,60
11.37865221,159,61
11.2014314,159,62
10.57485483,159,63
12.00903359,159,64
12.05082977,159,65
12.34760075,159,66
15.02022204,159,67
14.77499418,159,68
14.7395739,159,69
13.92314841,159,70
14.96702097,159,71
14.62128997,159,72
13.87933213,159,73
14.86381743,159,74
14.26995521,159,75
11.24007629,159,76
13.2344863,159,77
14.23645452,159,78
12.36597308,159,79
10.60829006,159,80
13.19543146,159,81
13.42416227,159,82
14.30298129,159,83
12.73051874,159,84
10.88653062,159,85
9.863890196,159,86
9.246064034,159,87
11.88298927,159,88
11.89520051,159,89
11.49366422,159,90
10.73121069,159,91
14.46285844,159,92
13.22656134,159,93
11.40493583,159,94
11.44109858,159,95
13.45901978,159,96
13.00522278,159,97
12.51472201,159,98
13.10446354,159,99
12.88849612,159,100
12.96917759,159,101
13.05277788,159,102
12.10480727,159,103
11.81737358,159,104
10.24383776,159,105
12.37756451,159,106
13.84657529,159,107
12.71572977,159,108
9.493685065,159,109
11.75177267,159,110
12.96049749,159,111
11.43703265,159,112
12.91708453,159,113
11.12026366,159,114
10.33962323,159,115
11.08157912,159,116
12.47782222,159,117
14.72983243,159,118
13.20697005,159,119
11.8370936,159,120
14.96781606,159,121
14.09761923,159,122
12.85674885,159,123
13.14748351,159,124
14.32237278,159,125
13.24551387,159,126
14.40605152,159,127
14.40850674,159,128
14.31217162,159,129
16.3115142,159,130
17.63622875,159,131
18.05782914,159,132
15.78766598,159,133
15.76093994,159,134
18.77486579,159,135
19.58618537,159,136
19.27467349,159,137
18.20104104,159,138
16.18875606,159,139
17.84578155,159,140
18.0847591,159,141
19.50621754,159,142
20.68591401,159,143
17.69971967,159,144
17.81226746,159,145
19.02159913,159,146
18.29841018,159,147
15.42612968,159,148
14.56920405,159,149
14.20105801,159,150
16.95054688,159,151
18.90716792,159,152
19.67851724,159,153
20.02589326,159,154
15.70654898,159,155
15.47854037,159,156
15.82273553,159,157
18.61873402,159,158
18.28311132,159,159
17.48501426,159,160
16.01655416,159,161
16.91766635,159,162
17.01989753,159,163
19.51633237,159,164
20.00294686,159,165
19.9007394,159,166
19.90064449,159,167
18.88267039,159,168
16.20582977,159,169
17.9724677,159,170
21.55364723,159,171
19.23361556,159,172
18.59750908,159,173
19.44284847,159,174
19.61644714,159,175
17.29474883,159,176
19.3440294,159,177
22.49604304,159,178
20.39609651,159,179
20.33749557,159,180
20.28107644,159,181
18.92499156,159,182
19.22056411,159,183
21.67328558,159,184
22.24111389,159,185
22.1543028,159,186
21.79307104,159,187
22.60838744,159,188
21.90161929,159,189
23.91657335,159,190
25.30476655,159,191
23.96186746,159,192
26.14621279,159,193
22.41777268,159,194
19.77243255,159,195
21.4786846,159,196
23.19120243,159,197
22.88190735,159,198
24.56415303,159,199
23.86212428,159,200
24.73382026,159,201
24.87447555,159,202
23.33581601,159,203
21.83857994,159,204
20.51207934,159,205
20.30110737,159,206
23.74148708,159,207
23.62561075,159,208
22.99542267,159,209
24.69809386,159,210
25.53208425,159,211
25.93297898,159,212
24.78988478,159,213
25.95665282,159,214
25.73834636,159,215
24.4450413,159,216
23.20761031,159,217
22.64288911,159,218
23.88175643,159,219
22.50818517,159,220
22.13262949,159,221
23.97412913,159,222
24.72088506,159,223
23.53534029,159,224
21.90419962,159,225
22.72419599,159,226
22.86082292,159,227
21.81561873,159,228
22.52260561,159,229
21.15653961,159,230
20.06833816,159,231
22.0875773,159,232
22.00621982,159,233
22.08087336,159,234
22.36243923,159,235
22.30576853,159,236
20.80741724,159,237
22.41906101,159,238
23.0343528,159,239
21.41735658,159,240
19.40332445,159,241
18.79241537,159,242
17.63545597,159,243
19.38163044,159,244
19.78357162,159,245
21.09379614,159,246
20.11587587,159,247
19.92416783,159,248
23.22162632,159,249
24.91618447,159,250
23.34314908,159,251
24.04526547,159,252
24.52863059,159,253
24.93774668,159,254
23.61377313,159,255
21.43498635,159,256
19.22479603,159,257
22.24139634,159,258
20.31935237,159,259
19.29947403,159,260
20.37377667,159,261
18.47574518,159,262
14.92252705,159,263
17.65343189,159,264
17.4776225,159,265
18.04044607,159,266
18.25737815,159,267
17.66940161,159,268
16.44741846,159,269
18.16447284,159,270
18.56496798,159,271
19.54885074,159,272
19.06001464,159,273
19.21817634,159,274
19.95143887,159,275
21.16390915,159,276
21.27192604,159,277
19.72997024,159,278
20.259613,159,279
17.6582132,159,280
16.22005017,159,281
18.92870109,159,282
18.86540089,159,283
17.53477364,159,284
17.88878037,159,285
16.92454833,159,286
18.14810572,159,287
18.1356733,159,288
15.71669171,159,289
15.71533537,159,290
16.31141112,159,291
14.3834232,159,292
14.44212872,159,293
15.58862636,159,294
12.39378293,159,295
13.94073911,159,296
14.87093759,159,297
15.19701874,159,298
13.29429032,159,299
11.64692439,159,300
9.135952392,159,301
10.96377639,159,302
12.63214784,159,303
14.23691564,159,304
14.03562983,159,305
14.04314337,159,306
12.30193528,159,307
10.86497533,159,308
9.328228073,159,309
10.07315803,159,310
8.199815273,159,311
7.903389727,159,312
7.839057947,159,313
8.166823029,159,314
6.40829968,159,315
8.482849279,159,316
9.190715684,159,317
6.608941412,159,318
7.140151011,159,319
4.294643271,159,320
1.561604896,159,321
3.259963914,159,322
4.328210416,159,323
5.957761035,159,324
3.366964159,159,325
4.387291396,159,326
7.35928518,159,327
8.27255783,159,328
7.223897041,159,329
10.10037475,159,330
11.11576681,159,331
10.72238509,159,332
10.99150432,159,333
10.03114308,159,334
9.715754033,159,335
11.75443535,159,336
10.43374248,159,337
8.282220271,159,338
4.619134456,159,339
4.545905013,159,340
4.748867079,159,341
4.705196283,159,342
5.539053979,159,343
8.840985617,159,344
7.795841598,159,345
9.054972549,159,346
8.165372293,159,347
6.29016597,159,348
2.592706953,159,349
3.449599267,159,350
6.079614765,159,351
6.296641472,159,352
8.902633378,159,353
